Id,AccountId,BillingCity,BillingContactName,BillingCountry,BillingFax,BillingLine1,BillingLine2,BillingLine3,BillingName,BillingPostalCode,BillingStateOrProvince,BillingTelephone,CampaignId,ContactId,Description,DiscountAmount,DiscountPercentage,EffectiveFromDate,EffectiveToDate,ExchangeRate,ExpiresOnDate,FinalOfferDate,FollowUpDate,FreightAmount,FreightRate,FreightTermsCode,IsActive,Name,OpportunityId,OwnerId,PaymentTermsCode,PlanFirmDate,PriceListId,QuoteNumber,RequestedDeliveryDate,RequestedShipDate,RevisionNumber,ShippingCity,ShippingContactName,ShippingCountry,ShippingFax,ShippingFreightTermsCode,ShippingLine1,ShippingLine2,ShippingLine3,ShippingMethodCode,ShippingName,ShippingPostalCode,ShippingStateOrProvince,ShippingTelephone,StatusCode,TotalAmount,TotalAmountLessFreight,TotalDiscountAmount,TotalLineItemAmount,TotalLineItemDiscountAmount,TotalTax,TypeCode,WillCall,ApprovalStatusCode,CreatedByUser,CreatedDateTime,ModifiedByUser,ModifiedDateTime,CurrencyId,PriceModifier,RebateAmount,Tax,TotalLineItemAllocatedAmount,TotalLineItemFreightAmount,TotalLineItemRebateAmount,BusinessDate,ERPNumber,PriceBasisDate,PurchaseOrderDate,PurchaseOrderNumber,SalesAreaCode,SalesDistrictCode,SalesGroupCode,SalesOfficeCode,AccountGroupCode,DueDate,MarketClassificationCode,ApprovedDateTime,SubmittedDateTime,TaxPercentage,TotalWeight,WeightUomCode,TotalLineItemBaseAmount,ReviewDate
41390603-810F-4475-8C2D-8FEE8281F68B,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,CreatedFromWebSite,NULL,072DE345-7408-40D1-B8D6-B1E5BCDE0FC0,NULL,NULL,E239ED5B-1CD1-4324-8118-829F7D68FF13,QUO0000001875,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,46360.83,46360.83,0,46360.83,0,0,NULL,NULL,NULL,072de345-7408-40d1-b8d6-b1e5bcde0fc0,18:33.9,NULL,NULL,2CD8DD14-2F09-4BBB-97DB-CFF1DB457B31,NULL,NULL,NULL,0,0,0,18:33.9,NULL,00:00.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,60,1,52682.76,NULL
302BC5E8-96C0-4F84-BD4F-910F690508AF,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,95D29ADC-309B-450A-A789-8D5B481347AB,NULL,NULL,E76499ED-16D3-420C-BC10-EFCD2332F0F7,QUO0000002001,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,95d29adc-309b-450a-a789-8d5b481347ab,25:01.9,NULL,NULL,2CD8DD14-2F09-4BBB-97DB-CFF1DB457B31,NULL,NULL,NULL,NULL,NULL,NULL,25:01.9,NULL,00:00.0,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL
D9ADDB3F-FA8C-466B-BF01-924ECC383039,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,CreatedFromWebSite,NULL,072DE345-7408-40D1-B8D6-B1E5BCDE0FC0,NULL,NULL,E239ED5B-1CD1-4324-8118-829F7D68FF13,QUO0000001982,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,0,0,0,0,NULL,NULL,NULL,072de345-7408-40d1-b8d6-b1e5bcde0fc0,50:30.7,NULL,NULL,2CD8DD14-2F09-4BBB-97DB-CFF1DB457B31,NULL,NULL,NULL,0,0,0,50:30.6,NULL,00:00.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,0,NULL
3C76EC77-2CD8-4513-B7ED-961672E94563,NULL,NULL,NULL,NULL,NULL,jwilson@cincom,NULL,NULL,jimwilson,45243,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,CreatedFromWebSite,NULL,95D29ADC-309B-450A-A789-8D5B481347AB,NULL,NULL,E239ED5B-1CD1-4324-8118-829F7D68FF13,QUO0000001966,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,45023.64,45023.64,0,45023.64,0,0,NULL,NULL,NULL,072de345-7408-40d1-b8d6-b1e5bcde0fc0,39:18.5,072de345-7408-40d1-b8d6-b1e5bcde0fc0,39:46.4,2CD8DD14-2F09-4BBB-97DB-CFF1DB457B31,NULL,NULL,NULL,0,0,0,39:18.3,NULL,00:00.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,60,1,51163.23,NULL
DD5A9D57-1E82-4888-BF5B-986A7DB09E0E,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,CreatedFromWebSite,NULL,072DE345-7408-40D1-B8D6-B1E5BCDE0FC0,NULL,NULL,E239ED5B-1CD1-4324-8118-829F7D68FF13,QUO0000001954,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,0,0,0,0,NULL,NULL,NULL,072de345-7408-40d1-b8d6-b1e5bcde0fc0,48:46.2,072de345-7408-40d1-b8d6-b1e5bcde0fc0,52:10.6,2CD8DD14-2F09-4BBB-97DB-CFF1DB457B31,NULL,NULL,NULL,0,0,0,48:46.0,NULL,00:00.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,0,NULL
71D8C1AA-D16C-494E-9823-98F929E96443,1C146B1A-D03D-4D47-9FE9-DEA8A1627A22,Detroit,NULL,NULL,NULL,555 Woodward Ave,NULL,NULL,NULL,48786,MI,313-456-2825,NULL,FB284D8E-5E6C-4F18-9DF9-7058CFD885CE,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Description,NULL,95D29ADC-309B-450A-A789-8D5B481347AB,NULL,NULL,E76499ED-16D3-420C-BC10-EFCD2332F0F7,QUO0000002022,NULL,NULL,0,Detroit,NULL,NULL,NULL,NULL,555 Woodward Ave,NULL,NULL,NULL,NULL,48786,MI,313-456-2825,4,49136.45,49136.45,0,49136.45,0,0,NULL,NULL,NULL,95d29adc-309b-450a-a789-8d5b481347ab,07:06.2,95d29adc-309b-450a-a789-8d5b481347ab,25:51.7,2CD8DD14-2F09-4BBB-97DB-CFF1DB457B31,NULL,NULL,NULL,0,0,0,07:06.2,NULL,00:00.0,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,25:51.7,NULL,60,1,51719.29,14:38.7
EF2C5BBE-00AE-42EE-AE72-992792B70963,3D133603-6AC6-4027-BAE3-1AD7A653F08E,Cleveland,NULL,NULL,NULL,1632 Main St,NULL,NULL,NULL,NULL,OH,NULL,NULL,D10323DA-1113-4A6F-B3A9-E39827A0F276,NULL,NULL,NULL,NULL,NULL,1.29,NULL,NULL,NULL,NULL,NULL,2,NULL,Acme Project 66152 Quote,NULL,131CC3A1-22E7-476D-B02A-5B2456C5E35A,1,NULL,34D2C107-CD69-46C0-9E58-8389872C2450,QUO0000001912,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,65531.52,65531.52,0,60531.52,3708.2,0,NULL,NULL,NULL,131cc3a1-22e7-476d-b02a-5b2456c5e35a,09:41.9,NULL,NULL,8F32E495-146E-4048-A5B5-59B0336B9B44,5000,NULL,NULL,0,0,0,09:41.6,NULL,00:00.0,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,60,1,52815.85,NULL
D4C75824-E136-4741-9AB6-9AF53413B8E8,AF7164B1-D530-4662-9A0D-2799B55A94BE,San Diege,NULL,USA,NULL,777 Catalina Rd.,NULL,NULL,NULL,94007,CA,908-987-1232,NULL,8875CBD3-0AC7-41E5-87E8-C9502E4B2790,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Fleet Haulier,NULL,95D29ADC-309B-450A-A789-8D5B481347AB,NULL,NULL,E76499ED-16D3-420C-BC10-EFCD2332F0F7,QUO0000001999,NULL,NULL,0,Cinti,NULL,USA,NULL,NULL,666666,66666,NULL,NULL,NULL,88462,OH,NULL,1,93753.6,93753.6,0,93753.6,0,0,NULL,NULL,NULL,95d29adc-309b-450a-a789-8d5b481347ab,20:53.4,95d29adc-309b-450a-a789-8d5b481347ab,22:40.5,2CD8DD14-2F09-4BBB-97DB-CFF1DB457B31,NULL,NULL,NULL,0,0,0,20:53.3,NULL,00:00.0,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,98688,NULL
52041B4F-C484-4310-A4C8-9C4989EA6DA5,1C146B1A-D03D-4D47-9FE9-DEA8A1627A22,Detroit,NULL,NULL,NULL,555 Woodward Ave,NULL,NULL,NULL,48786,MI,313-456-2825,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Horton,NULL,95D29ADC-309B-450A-A789-8D5B481347AB,NULL,NULL,E76499ED-16D3-420C-BC10-EFCD2332F0F7,QUO0000002016,NULL,NULL,0,Detroit,NULL,NULL,NULL,NULL,555 Woodward Ave,NULL,NULL,NULL,NULL,48786,MI,313-456-2825,5,48894.41,48894.41,0,48894.41,0,0,NULL,NULL,NULL,95d29adc-309b-450a-a789-8d5b481347ab,33:52.5,95d29adc-309b-450a-a789-8d5b481347ab,37:50.4,2CD8DD14-2F09-4BBB-97DB-CFF1DB457B31,NULL,NULL,NULL,0,0,0,33:52.5,NULL,00:00.0,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,37:50.4,NULL,60,1,51467.8,35:02.8
65EB80E9-6C25-4919-B98B-A38D7D8C662C,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Test Quote again also,NULL,967B6D71-2F06-4B59-8648-71F93E5D1F03,NULL,NULL,E239ED5B-1CD1-4324-8118-829F7D68FF13,QUO0000002007,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,45154.28,45154.28,0,45154.28,0,0,NULL,NULL,NULL,967b6d71-2f06-4b59-8648-71f93e5d1f03,15:53.2,967b6d71-2f06-4b59-8648-71f93e5d1f03,52:06.5,2CD8DD14-2F09-4BBB-97DB-CFF1DB457B31,NULL,NULL,NULL,0,0,0,15:53.2,NULL,00:00.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,60,1,51311.68,NULL
027480C6-63E1-41EF-9991-A49111DF413B,AF7164B1-D530-4662-9A0D-2799B55A94BE,San Diege,NULL,USA,NULL,777 Catalina Rd.,NULL,NULL,NULL,94007,CA,908-987-1232,NULL,8875CBD3-0AC7-41E5-87E8-C9502E4B2790,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,ANZ Demo,NULL,95D29ADC-309B-450A-A789-8D5B481347AB,NULL,NULL,E76499ED-16D3-420C-BC10-EFCD2332F0F7,QUO0000001862,NULL,NULL,1,Cinti,NULL,USA,NULL,NULL,666666,66666,NULL,NULL,NULL,88462,OH,NULL,1,44358.03,44358.03,0,44358.03,11828.81,0,5,NULL,NULL,967b6d71-2f06-4b59-8648-71f93e5d1f03,40:56.8,967b6d71-2f06-4b59-8648-71f93e5d1f03,45:19.1,2CD8DD14-2F09-4BBB-97DB-CFF1DB457B31,NULL,NULL,NULL,0,0,0,29:33.8,NULL,00:00.0,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,60,1,54144.04,NULL
545F071D-BDCE-42AE-9600-A67F17691EA9,FCF18B79-EA87-49A0-BA08-F089390AA11F,Cincinnati,NULL,USA,NULL,55 Merchant St,Suite 100,NULL,NULL,45246,OH,513-612-2300,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,1,NULL,Reprice,NULL,131CC3A1-22E7-476D-B02A-5B2456C5E35A,5,NULL,E239ED5B-1CD1-4324-8118-829F7D68FF13,QUO0000002093,NULL,NULL,0,Dayton,NULL,EMEA,NULL,NULL,Ship To Address,NULL,NULL,NULL,NULL,888172,GA,NULL,1,700,700,0,700,0,0,NULL,NULL,NULL,131cc3a1-22e7-476d-b02a-5b2456c5e35a,13:46.4,NULL,NULL,2CD8DD14-2F09-4BBB-97DB-CFF1DB457B31,NULL,NULL,NULL,0,0,0,13:46.3,NULL,00:00.0,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,700,NULL
5E3BF307-3376-46DB-8B99-A6CD4DE08A07,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,CreatedFromWebSite,NULL,072DE345-7408-40D1-B8D6-B1E5BCDE0FC0,NULL,NULL,E239ED5B-1CD1-4324-8118-829F7D68FF13,QUO0000001957,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,0,0,0,0,NULL,NULL,NULL,072de345-7408-40d1-b8d6-b1e5bcde0fc0,43:59.4,072de345-7408-40d1-b8d6-b1e5bcde0fc0,44:00.4,2CD8DD14-2F09-4BBB-97DB-CFF1DB457B31,NULL,NULL,NULL,0,0,0,43:59.1,NULL,00:00.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,0,NULL
21F4D3C4-8AFA-4EB3-848F-A7D0A8383272,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,CreatedFromWebSite,NULL,072DE345-7408-40D1-B8D6-B1E5BCDE0FC0,NULL,NULL,E239ED5B-1CD1-4324-8118-829F7D68FF13,QUO0000001973,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,072de345-7408-40d1-b8d6-b1e5bcde0fc0,32:48.0,NULL,NULL,2CD8DD14-2F09-4BBB-97DB-CFF1DB457B31,NULL,NULL,NULL,NULL,NULL,NULL,32:47.8,NULL,00:00.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL
54BA7BC5-92E8-4C4F-AAF8-AB11EECECD27,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,CreatedFromWebSite,NULL,072DE345-7408-40D1-B8D6-B1E5BCDE0FC0,NULL,NULL,E239ED5B-1CD1-4324-8118-829F7D68FF13,QUO0000002080,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,0,0,0,0,NULL,NULL,NULL,072de345-7408-40d1-b8d6-b1e5bcde0fc0,49:55.5,NULL,NULL,2CD8DD14-2F09-4BBB-97DB-CFF1DB457B31,NULL,NULL,NULL,0,0,0,49:55.3,NULL,00:00.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,0,NULL
48C34394-598D-4C8C-8F70-AB2D0E5DB5F8,FCF18B79-EA87-49A0-BA08-F089390AA11F,Cincinnati,NULL,USA,NULL,55 Merchant St,Suite 100,NULL,NULL,45246,OH,513-612-2300,NULL,NULL,Used to generate Damper Images for Catalog and Configuration model.,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Representative Damper Configurations,NULL,967B6D71-2F06-4B59-8648-71F93E5D1F03,NULL,NULL,E239ED5B-1CD1-4324-8118-829F7D68FF13,QUO0000001322,NULL,NULL,0,Dayton,NULL,EMEA,NULL,NULL,Ship To Address,NULL,NULL,NULL,NULL,888172,GA,NULL,1,40869.96,40869.96,0,40869.96,0,0,NULL,NULL,NULL,967b6d71-2f06-4b59-8648-71f93e5d1f03,27:50.6,967b6d71-2f06-4b59-8648-71f93e5d1f03,29:58.3,2CD8DD14-2F09-4BBB-97DB-CFF1DB457B31,NULL,NULL,NULL,0,0,0,27:50.5,NULL,00:00.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,60,1,40869.96,NULL
0D7B9D05-FECE-4836-BF5F-AC09C8B14139,FCF18B79-EA87-49A0-BA08-F089390AA11F,Cincinnati,NULL,USA,NULL,55 Merchant St,Suite 100,NULL,NULL,45246,OH,513-612-2300,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,00:00.0,NULL,NULL,NULL,NULL,NULL,NULL,Sample Configuration for ABC,NULL,967B6D71-2F06-4B59-8648-71F93E5D1F03,NULL,NULL,E239ED5B-1CD1-4324-8118-829F7D68FF13,QUO0000000638,NULL,NULL,0,Dayton,NULL,EMEA,NULL,NULL,Ship To Address,NULL,NULL,NULL,NULL,888172,GA,NULL,2,57963.41,57963.41,0,57963.41,0,0,NULL,NULL,NULL,967b6d71-2f06-4b59-8648-71f93e5d1f03,57:49.6,131cc3a1-22e7-476d-b02a-5b2456c5e35a,15:09.6,2CD8DD14-2F09-4BBB-97DB-CFF1DB457B31,NULL,NULL,NULL,0,0,0,57:49.5,NULL,00:00.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,89.13,1,57963.41,57:16.3
FE4F4433-52EC-4007-B178-AE25FB71B871,FCF18B79-EA87-49A0-BA08-F089390AA11F,Cincinnati,NULL,USA,NULL,55 Merchant St,Suite 100,NULL,NULL,45246,OH,513-612-2300,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,1,NULL,Test Team Assignment,NULL,131CC3A1-22E7-476D-B02A-5B2456C5E35A,5,NULL,E239ED5B-1CD1-4324-8118-829F7D68FF13,QUO0000002084,NULL,NULL,0,Dayton,NULL,EMEA,NULL,NULL,Ship To Address,NULL,NULL,NULL,NULL,888172,GA,NULL,5,203000,203000,0,203000,105000,0,NULL,NULL,3,131cc3a1-22e7-476d-b02a-5b2456c5e35a,03:11.6,131cc3a1-22e7-476d-b02a-5b2456c5e35a,03:53.5,2CD8DD14-2F09-4BBB-97DB-CFF1DB457B31,NULL,NULL,NULL,0,0,0,52:48.4,NULL,00:00.0,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,03:53.5,NULL,0,1,350000,NULL
C8BB0A69-4EF5-427C-B389-AFC1307DCDB2,AF7164B1-D530-4662-9A0D-2799B55A94BE,San Diege,NULL,USA,NULL,777 Catalina Rd.,NULL,NULL,NULL,94007,CA,908-987-1232,NULL,8875CBD3-0AC7-41E5-87E8-C9502E4B2790,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Custom Bike,NULL,E582C93C-3936-4595-8A1E-083C940401A7,NULL,NULL,E239ED5B-1CD1-4324-8118-829F7D68FF13,QUO0000000869,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,2823.69,2823.69,0,2823.69,0,0,NULL,NULL,NULL,e582c93c-3936-4595-8a1e-083c940401a7,34:49.4,e582c93c-3936-4595-8a1e-083c940401a7,36:03.7,2CD8DD14-2F09-4BBB-97DB-CFF1DB457B31,NULL,NULL,NULL,0,0,0,34:49.4,NULL,00:00.0,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,2823.69,NULL
3FD2284A-B0E2-45FE-93FA-B24D93C21A37,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,CreatedFromWebSite,NULL,072DE345-7408-40D1-B8D6-B1E5BCDE0FC0,NULL,NULL,E239ED5B-1CD1-4324-8118-829F7D68FF13,QUO0000002025,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,0,0,0,0,NULL,NULL,NULL,072de345-7408-40d1-b8d6-b1e5bcde0fc0,02:54.3,NULL,NULL,2CD8DD14-2F09-4BBB-97DB-CFF1DB457B31,NULL,NULL,NULL,0,0,0,02:54.2,NULL,00:00.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,0,NULL
A0BC833D-06D8-4F7F-B589-B2728AA1BE65,43308B1F-E5AF-4AF3-896D-96894E2B2A3C,Cincinnati,NULL,USA,NULL,123 Erie Ave.,NULL,NULL,NULL,45208,OH,NULL,NULL,C451B392-FB8E-47AC-9B54-F48610A02EB7,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Quote for Paul,NULL,95D29ADC-309B-450A-A789-8D5B481347AB,NULL,NULL,E76499ED-16D3-420C-BC10-EFCD2332F0F7,QUO0000001943,NULL,NULL,0,Cincinnati,NULL,NULL,NULL,NULL,123 Erie Ave.,NULL,NULL,NULL,NULL,45208,OH,NULL,1,50026.32,50026.32,0,50026.32,0,0,NULL,NULL,NULL,95d29adc-309b-450a-a789-8d5b481347ab,14:43.4,95d29adc-309b-450a-a789-8d5b481347ab,22:18.1,2CD8DD14-2F09-4BBB-97DB-CFF1DB457B31,NULL,NULL,NULL,0,0,0,14:43.1,NULL,00:00.0,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,60,1,52644.65,NULL
C22C2A15-ED8B-4874-B22A-B35444B69918,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,CreatedFromWebSite,NULL,072DE345-7408-40D1-B8D6-B1E5BCDE0FC0,NULL,NULL,E239ED5B-1CD1-4324-8118-829F7D68FF13,QUO0000001946,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,0,0,0,0,NULL,NULL,NULL,072de345-7408-40d1-b8d6-b1e5bcde0fc0,16:17.5,NULL,NULL,2CD8DD14-2F09-4BBB-97DB-CFF1DB457B31,NULL,NULL,NULL,0,0,0,16:17.5,NULL,00:00.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,0,NULL
D2AF40C0-65E3-48E1-9339-B4C31784D13B,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,test,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,rdp_102017_002,NULL,CD8C3294-43A8-4519-BC89-B3C861DD27CB,NULL,NULL,E239ED5B-1CD1-4324-8118-829F7D68FF13,QUO0000002039,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5,33145.06,33145.06,0,33145.06,0,0,NULL,NULL,1,cd8c3294-43a8-4519-bc89-b3c861dd27cb,42:10.0,cd8c3294-43a8-4519-bc89-b3c861dd27cb,28:35.7,2CD8DD14-2F09-4BBB-97DB-CFF1DB457B31,NULL,NULL,NULL,0,0,0,42:10.0,NULL,00:00.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,33:24.0,28:35.7,NULL,60,1,41431.33,58:56.8
C3A92525-3BFA-4242-8B7D-B840D79A40C2,1C146B1A-D03D-4D47-9FE9-DEA8A1627A22,Detroit,NULL,NULL,NULL,555 Woodward Ave,NULL,NULL,NULL,48786,MI,313-456-2825,NULL,FB284D8E-5E6C-4F18-9DF9-7058CFD885CE,NULL,NULL,15,NULL,NULL,0.627,00:00.0,NULL,NULL,30,NULL,NULL,NULL,Motor City Custom Road Bike,NULL,95D29ADC-309B-450A-A789-8D5B481347AB,NULL,NULL,E239ED5B-1CD1-4324-8118-829F7D68FF13,QUO0000000413,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,8951.03,8921.03,1574.3,10495.33,0,0,NULL,NULL,NULL,0db3b270-2cb1-46a2-8e31-704f5a207dc6,58:53.7,0db3b270-2cb1-46a2-8e31-704f5a207dc6,38:52.1,26D0F4BF-954E-4383-A243-8682658BF42D,NULL,NULL,NULL,0,0,0,25:54.2,NULL,00:00.0,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,9692.28,NULL
95D5180D-CEA9-4B68-9800-C015609349C7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,CreatedFromWebSite,NULL,072DE345-7408-40D1-B8D6-B1E5BCDE0FC0,NULL,NULL,E239ED5B-1CD1-4324-8118-829F7D68FF13,QUO0000001949,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,0,0,0,0,NULL,NULL,NULL,072de345-7408-40d1-b8d6-b1e5bcde0fc0,44:22.3,072de345-7408-40d1-b8d6-b1e5bcde0fc0,47:15.6,2CD8DD14-2F09-4BBB-97DB-CFF1DB457B31,NULL,NULL,NULL,0,0,0,44:22.3,NULL,00:00.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,0,NULL
